CustomerID,AssetID,UsageHours,CustName,CustAge
76526,89,13,Customer_76526,32
76527,78,22,Customer_76527,31
76528,25,9,Customer_76528,32
76529,94,2,Customer_76529,32
76530,55,11,Customer_76530,29
76531,62,5,Customer_76531,29
76532,1,2,Customer_76532,41
76533,15,11,Customer_76533,28
76534,71,12,Customer_76534,35
76535,69,11,Customer_76535,23
76536,76,2,Customer_76536,27
76537,39,13,Customer_76537,34
76538,22,7,Customer_76538,42
76539,41,4,Customer_76539,27
76540,99,19,Customer_76540,34
76541,87,8,Customer_76541,48
76542,22,14,Customer_76542,40
76543,36,17,Customer_76543,46
76544,100,14,Customer_76544,23
76545,6,10,Customer_76545,47
76546,46,19,Customer_76546,27
76547,34,22,Customer_76547,36
76548,10,7,Customer_76548,34
76549,22,13,Customer_76549,50
76550,77,5,Customer_76550,47
76551,94,6,Customer_76551,24
76552,70,14,Customer_76552,48
76553,92,24,Customer_76553,33
76554,48,21,Customer_76554,45
76555,73,11,Customer_76555,29
76556,21,17,Customer_76556,33
76557,28,16,Customer_76557,35
76558,40,1,Customer_76558,44
76559,50,18,Customer_76559,34
76560,77,7,Customer_76560,46
76561,69,15,Customer_76561,34
76562,51,11,Customer_76562,39
76563,54,24,Customer_76563,35
76564,90,4,Customer_76564,25
76565,29,4,Customer_76565,45
76566,48,9,Customer_76566,37
76567,93,19,Customer_76567,31
76568,14,8,Customer_76568,37
76569,92,10,Customer_76569,27
76570,14,20,Customer_76570,37
76571,84,20,Customer_76571,28
76572,46,6,Customer_76572,44
76573,50,12,Customer_76573,29
76574,90,5,Customer_76574,42
76575,33,15,Customer_76575,31
76576,9,19,Customer_76576,39
76577,81,16,Customer_76577,42
76578,74,23,Customer_76578,35
76579,33,13,Customer_76579,30
76580,51,12,Customer_76580,46
76581,48,9,Customer_76581,23
76582,60,23,Customer_76582,36
76583,20,17,Customer_76583,26
76584,75,4,Customer_76584,41
76585,17,6,Customer_76585,36
76586,79,8,Customer_76586,42
76587,97,3,Customer_76587,33
76588,84,16,Customer_76588,39
76589,2,23,Customer_76589,42
76590,80,14,Customer_76590,28
76591,83,7,Customer_76591,47
76592,70,21,Customer_76592,39
76593,23,3,Customer_76593,46
76594,36,24,Customer_76594,34
76595,28,24,Customer_76595,45
76596,51,4,Customer_76596,40
76597,52,24,Customer_76597,26
76598,43,4,Customer_76598,45
76599,16,14,Customer_76599,40
76600,59,1,Customer_76600,36
76601,38,22,Customer_76601,30
76602,86,16,Customer_76602,29
76603,87,11,Customer_76603,40
76604,94,1,Customer_76604,41
76605,100,16,Customer_76605,24
76606,79,21,Customer_76606,46
76607,27,14,Customer_76607,48
76608,5,1,Customer_76608,43
76609,38,2,Customer_76609,40
76610,73,3,Customer_76610,29
76611,34,8,Customer_76611,34
76612,36,15,Customer_76612,33
76613,59,4,Customer_76613,39
76614,9,14,Customer_76614,42
76615,71,19,Customer_76615,47
76616,81,20,Customer_76616,33
76617,47,4,Customer_76617,46
76618,100,4,Customer_76618,50
76619,75,16,Customer_76619,39
76620,53,24,Customer_76620,24
76621,67,14,Customer_76621,36
76622,48,9,Customer_76622,41
76623,39,5,Customer_76623,43
76624,95,4,Customer_76624,26
76625,62,17,Customer_76625,34
76626,27,23,Customer_76626,43
76627,17,5,Customer_76627,46
76628,87,16,Customer_76628,46
76629,37,19,Customer_76629,50
76630,79,8,Customer_76630,35
76631,88,11,Customer_76631,49
76632,41,10,Customer_76632,42
76633,92,19,Customer_76633,33
76634,32,21,Customer_76634,46
76635,84,13,Customer_76635,29
76636,46,13,Customer_76636,32
76637,14,3,Customer_76637,38
76638,37,15,Customer_76638,37
76639,21,22,Customer_76639,36
76640,64,11,Customer_76640,37
76641,46,23,Customer_76641,49
76642,7,19,Customer_76642,30
76643,97,4,Customer_76643,29
76644,49,5,Customer_76644,27
76645,88,9,Customer_76645,46
76646,24,1,Customer_76646,25
76647,10,20,Customer_76647,24
76648,94,22,Customer_76648,31
76649,61,3,Customer_76649,23
76650,35,7,Customer_76650,24
76651,44,20,Customer_76651,44
76652,91,4,Customer_76652,47
76653,38,14,Customer_76653,31
76654,77,13,Customer_76654,43
76655,30,19,Customer_76655,27
76656,72,10,Customer_76656,45
76657,80,1,Customer_76657,49
76658,42,8,Customer_76658,31
76659,1,11,Customer_76659,48
76660,48,20,Customer_76660,31
76661,15,10,Customer_76661,27
76662,22,6,Customer_76662,40
76663,49,14,Customer_76663,35
76664,35,20,Customer_76664,44
76665,25,9,Customer_76665,28
76666,71,3,Customer_76666,47
76667,25,18,Customer_76667,42
76668,93,21,Customer_76668,27
76669,60,20,Customer_76669,49
76670,4,11,Customer_76670,32
76671,68,9,Customer_76671,44
76672,48,4,Customer_76672,27
76673,2,22,Customer_76673,46
76674,69,1,Customer_76674,46
76675,82,16,Customer_76675,35
76676,19,21,Customer_76676,40
76677,84,9,Customer_76677,40
76678,9,20,Customer_76678,24
76679,67,12,Customer_76679,50
76680,84,10,Customer_76680,25
76681,93,4,Customer_76681,46
76682,95,4,Customer_76682,23
76683,67,2,Customer_76683,31
76684,89,18,Customer_76684,31
76685,53,8,Customer_76685,30
76686,7,24,Customer_76686,39
76687,81,9,Customer_76687,43
76688,59,7,Customer_76688,24
76689,33,24,Customer_76689,23
76690,87,19,Customer_76690,27
76691,80,20,Customer_76691,50
76692,32,3,Customer_76692,48
76693,85,24,Customer_76693,28
76694,44,10,Customer_76694,27
76695,98,19,Customer_76695,47
76696,18,18,Customer_76696,44
76697,2,20,Customer_76697,28
76698,68,15,Customer_76698,37
76699,42,17,Customer_76699,32
76700,42,8,Customer_76700,50
76701,2,7,Customer_76701,43
76702,78,8,Customer_76702,45
76703,95,8,Customer_76703,48
76704,70,20,Customer_76704,26
76705,40,8,Customer_76705,23
76706,27,17,Customer_76706,32
76707,75,22,Customer_76707,23
76708,58,12,Customer_76708,44
76709,56,19,Customer_76709,33
76710,85,15,Customer_76710,24
76711,3,22,Customer_76711,24
76712,30,15,Customer_76712,50
76713,31,15,Customer_76713,31
76714,78,3,Customer_76714,23
76715,99,18,Customer_76715,41
76716,62,23,Customer_76716,43
76717,4,18,Customer_76717,31
76718,98,12,Customer_76718,44
76719,12,8,Customer_76719,41
76720,20,22,Customer_76720,36
76721,30,6,Customer_76721,35
76722,17,1,Customer_76722,31
76723,3,14,Customer_76723,32
76724,68,6,Customer_76724,50
76725,77,21,Customer_76725,24
76726,96,1,Customer_76726,34
76727,55,1,Customer_76727,23
76728,94,13,Customer_76728,48
76729,10,10,Customer_76729,49
76730,34,8,Customer_76730,33
76731,38,15,Customer_76731,31
76732,60,20,Customer_76732,26
76733,57,11,Customer_76733,36
76734,37,16,Customer_76734,47
76735,10,2,Customer_76735,30
76736,27,12,Customer_76736,49
76737,85,12,Customer_76737,45
76738,3,8,Customer_76738,35
76739,19,4,Customer_76739,42
76740,47,1,Customer_76740,28
76741,7,22,Customer_76741,36
76742,73,22,Customer_76742,27
76743,55,24,Customer_76743,23
76744,11,11,Customer_76744,46
76745,20,9,Customer_76745,37
76746,11,23,Customer_76746,43
76747,37,4,Customer_76747,27
76748,64,3,Customer_76748,45
76749,66,18,Customer_76749,27
76750,51,21,Customer_76750,26
76751,23,4,Customer_76751,24
76752,4,4,Customer_76752,34
76753,70,2,Customer_76753,24
76754,85,16,Customer_76754,35
76755,20,8,Customer_76755,39
76756,89,7,Customer_76756,50
76757,30,12,Customer_76757,49
76758,72,23,Customer_76758,40
76759,96,8,Customer_76759,34
76760,95,23,Customer_76760,23
76761,92,24,Customer_76761,30
76762,61,10,Customer_76762,35
76763,92,12,Customer_76763,41
76764,42,10,Customer_76764,28
76765,19,20,Customer_76765,46
76766,18,4,Customer_76766,23
76767,39,19,Customer_76767,41
76768,11,22,Customer_76768,27
76769,12,8,Customer_76769,35
76770,91,20,Customer_76770,46
76771,43,13,Customer_76771,23
76772,21,12,Customer_76772,47
76773,62,11,Customer_76773,25
76774,16,20,Customer_76774,47
76775,40,13,Customer_76775,36
76776,90,20,Customer_76776,32
76777,10,14,Customer_76777,32
76778,71,5,Customer_76778,34
76779,95,1,Customer_76779,50
76780,88,24,Customer_76780,39
76781,22,21,Customer_76781,47
76782,56,20,Customer_76782,48
76783,83,1,Customer_76783,49
76784,7,16,Customer_76784,48
76785,79,13,Customer_76785,28
76786,84,16,Customer_76786,28
76787,41,13,Customer_76787,33
76788,16,19,Customer_76788,47
76789,17,1,Customer_76789,47
76790,38,17,Customer_76790,41
76791,46,4,Customer_76791,49
76792,55,20,Customer_76792,24
76793,66,14,Customer_76793,49
76794,2,23,Customer_76794,36
76795,64,11,Customer_76795,39
76796,32,8,Customer_76796,27
76797,2,22,Customer_76797,42
76798,19,14,Customer_76798,40
76799,11,22,Customer_76799,29
76800,63,15,Customer_76800,45
76801,19,23,Customer_76801,29
76802,98,14,Customer_76802,33
76803,3,14,Customer_76803,44
76804,82,9,Customer_76804,42
76805,29,12,Customer_76805,24
76806,15,2,Customer_76806,47
76807,5,4,Customer_76807,34
76808,74,2,Customer_76808,47
76809,73,13,Customer_76809,24
76810,96,24,Customer_76810,46
76811,99,23,Customer_76811,35
76812,10,22,Customer_76812,30
76813,50,7,Customer_76813,42
76814,26,20,Customer_76814,44
76815,49,5,Customer_76815,48
76816,56,2,Customer_76816,23
76817,44,7,Customer_76817,27
76818,31,10,Customer_76818,27
76819,16,22,Customer_76819,31
76820,61,22,Customer_76820,23
76821,54,18,Customer_76821,50
76822,33,21,Customer_76822,48
76823,30,1,Customer_76823,37
76824,42,3,Customer_76824,34
76825,91,7,Customer_76825,44
76826,44,18,Customer_76826,23
76827,96,1,Customer_76827,43
76828,25,9,Customer_76828,41
76829,20,6,Customer_76829,36
76830,9,8,Customer_76830,31
76831,49,5,Customer_76831,29
76832,65,16,Customer_76832,49
76833,82,16,Customer_76833,28
76834,21,2,Customer_76834,42
76835,77,6,Customer_76835,46
76836,24,16,Customer_76836,29
76837,74,20,Customer_76837,34
76838,3,1,Customer_76838,25
76839,25,5,Customer_76839,29
76840,85,5,Customer_76840,49
76841,76,14,Customer_76841,40
76842,7,13,Customer_76842,26
76843,38,2,Customer_76843,34
76844,42,14,Customer_76844,46
76845,60,1,Customer_76845,43
76846,31,21,Customer_76846,49
76847,24,12,Customer_76847,29
76848,77,3,Customer_76848,43
76849,97,9,Customer_76849,33
76850,92,10,Customer_76850,40
76851,76,1,Customer_76851,47
76852,8,8,Customer_76852,30
76853,40,7,Customer_76853,25
76854,68,23,Customer_76854,48
76855,77,7,Customer_76855,26
76856,26,21,Customer_76856,38
76857,81,13,Customer_76857,41
76858,49,19,Customer_76858,46
76859,87,16,Customer_76859,48
76860,69,12,Customer_76860,41
76861,33,18,Customer_76861,36
76862,12,3,Customer_76862,23
76863,93,9,Customer_76863,26
76864,19,15,Customer_76864,29
76865,35,12,Customer_76865,27
76866,89,15,Customer_76866,48
76867,42,7,Customer_76867,43
76868,58,20,Customer_76868,37
76869,72,12,Customer_76869,35
76870,95,17,Customer_76870,49
76871,91,24,Customer_76871,39
76872,48,17,Customer_76872,45
76873,38,5,Customer_76873,29
76874,86,14,Customer_76874,35
76875,92,20,Customer_76875,38
76876,96,9,Customer_76876,24
76877,72,3,Customer_76877,49
76878,75,8,Customer_76878,41
76879,7,16,Customer_76879,27
76880,67,16,Customer_76880,30
76881,63,12,Customer_76881,31
76882,96,6,Customer_76882,48
76883,35,22,Customer_76883,45
76884,66,17,Customer_76884,25
76885,48,16,Customer_76885,36
76886,91,19,Customer_76886,36
76887,97,2,Customer_76887,41
76888,47,18,Customer_76888,47
76889,24,15,Customer_76889,46
76890,53,11,Customer_76890,47
76891,90,10,Customer_76891,48
76892,86,14,Customer_76892,32
76893,63,8,Customer_76893,49
76894,46,9,Customer_76894,26
76895,40,1,Customer_76895,43
76896,1,7,Customer_76896,40
76897,34,22,Customer_76897,40
76898,94,9,Customer_76898,25
76899,30,20,Customer_76899,32
76900,64,16,Customer_76900,30
76901,43,15,Customer_76901,42
76902,9,5,Customer_76902,36
76903,66,6,Customer_76903,23
76904,78,20,Customer_76904,28
76905,37,2,Customer_76905,34
76906,57,11,Customer_76906,39
76907,90,14,Customer_76907,30
76908,40,10,Customer_76908,36
76909,72,8,Customer_76909,39
76910,81,3,Customer_76910,47
76911,18,21,Customer_76911,34
76912,55,18,Customer_76912,33
76913,51,24,Customer_76913,27
76914,96,16,Customer_76914,46
76915,51,6,Customer_76915,24
76916,75,7,Customer_76916,34
76917,56,3,Customer_76917,45
76918,66,14,Customer_76918,38
76919,25,3,Customer_76919,36
76920,47,16,Customer_76920,38
76921,69,8,Customer_76921,48
76922,62,1,Customer_76922,40
76923,73,1,Customer_76923,27
76924,83,16,Customer_76924,40
76925,52,8,Customer_76925,31
76926,30,7,Customer_76926,32
76927,78,13,Customer_76927,24
76928,45,10,Customer_76928,32
76929,32,14,Customer_76929,26
76930,87,6,Customer_76930,49
76931,8,8,Customer_76931,36
76932,19,13,Customer_76932,33
76933,90,11,Customer_76933,45
76934,99,10,Customer_76934,46
76935,80,15,Customer_76935,46
76936,44,15,Customer_76936,23
76937,14,19,Customer_76937,35
76938,16,3,Customer_76938,42
76939,63,18,Customer_76939,28
76940,5,15,Customer_76940,24
76941,85,12,Customer_76941,29
76942,79,15,Customer_76942,48
76943,16,15,Customer_76943,41
76944,97,20,Customer_76944,38
76945,28,11,Customer_76945,25
76946,2,6,Customer_76946,43
76947,38,2,Customer_76947,49
76948,89,13,Customer_76948,39
76949,59,5,Customer_76949,46
76950,49,20,Customer_76950,25
76951,7,24,Customer_76951,37
76952,63,3,Customer_76952,41
76953,52,17,Customer_76953,37
76954,29,13,Customer_76954,23
76955,36,21,Customer_76955,43
76956,40,15,Customer_76956,39
76957,22,18,Customer_76957,43
76958,13,11,Customer_76958,28
76959,88,10,Customer_76959,26
76960,68,17,Customer_76960,50
76961,90,22,Customer_76961,41
76962,78,7,Customer_76962,36
76963,42,15,Customer_76963,46
76964,19,17,Customer_76964,31
76965,58,9,Customer_76965,41
76966,97,17,Customer_76966,26
76967,75,15,Customer_76967,46
76968,91,21,Customer_76968,25
76969,18,18,Customer_76969,31
76970,92,9,Customer_76970,32
76971,91,23,Customer_76971,31
76972,23,19,Customer_76972,39
76973,61,20,Customer_76973,24
76974,87,21,Customer_76974,44
76975,14,16,Customer_76975,39
76976,7,16,Customer_76976,40
76977,95,3,Customer_76977,45
76978,48,4,Customer_76978,28
76979,77,21,Customer_76979,24
76980,37,19,Customer_76980,37
76981,74,8,Customer_76981,34
76982,34,12,Customer_76982,25
76983,33,14,Customer_76983,46
76984,39,12,Customer_76984,26
76985,36,14,Customer_76985,39
76986,33,2,Customer_76986,36
76987,68,24,Customer_76987,41
76988,69,5,Customer_76988,50
76989,69,1,Customer_76989,44
76990,86,18,Customer_76990,36
76991,91,12,Customer_76991,30
76992,81,16,Customer_76992,36
76993,34,16,Customer_76993,45
76994,37,7,Customer_76994,44
76995,18,12,Customer_76995,33
76996,25,4,Customer_76996,29
76997,51,20,Customer_76997,31
76998,82,3,Customer_76998,40
76999,19,3,Customer_76999,29
77000,64,1,Customer_77000,47
77001,51,23,Customer_77001,30
77002,4,9,Customer_77002,39
77003,95,13,Customer_77003,39
77004,74,1,Customer_77004,33
77005,7,12,Customer_77005,44
77006,16,15,Customer_77006,39
77007,12,9,Customer_77007,31
77008,87,23,Customer_77008,47
77009,40,1,Customer_77009,50
77010,38,14,Customer_77010,25
77011,86,14,Customer_77011,32
77012,4,1,Customer_77012,28
77013,12,20,Customer_77013,24
77014,85,3,Customer_77014,37
77015,92,23,Customer_77015,44
77016,85,18,Customer_77016,23
77017,24,21,Customer_77017,38
77018,41,1,Customer_77018,27
77019,35,22,Customer_77019,40
77020,1,12,Customer_77020,44
77021,4,11,Customer_77021,40
77022,22,20,Customer_77022,40
77023,7,7,Customer_77023,36
77024,10,6,Customer_77024,25
77025,90,16,Customer_77025,49
77026,94,24,Customer_77026,50
77027,12,5,Customer_77027,34
77028,70,15,Customer_77028,27
77029,87,22,Customer_77029,44
77030,95,9,Customer_77030,26
77031,51,7,Customer_77031,35
77032,2,17,Customer_77032,49
77033,57,13,Customer_77033,48
77034,30,19,Customer_77034,35
77035,25,11,Customer_77035,24
77036,8,5,Customer_77036,26
77037,35,12,Customer_77037,40
77038,88,4,Customer_77038,43
77039,19,6,Customer_77039,42
77040,65,9,Customer_77040,29
77041,14,15,Customer_77041,25
77042,44,8,Customer_77042,27
77043,36,19,Customer_77043,35
77044,9,12,Customer_77044,35
77045,56,14,Customer_77045,41
77046,60,4,Customer_77046,29
77047,16,16,Customer_77047,37
77048,33,8,Customer_77048,23
77049,61,2,Customer_77049,43
77050,65,2,Customer_77050,35
77051,66,18,Customer_77051,49
77052,82,21,Customer_77052,44
77053,70,22,Customer_77053,25
77054,16,22,Customer_77054,46
77055,9,14,Customer_77055,37
77056,88,13,Customer_77056,46
77057,1,8,Customer_77057,46
77058,91,4,Customer_77058,44
77059,35,2,Customer_77059,44
77060,56,1,Customer_77060,25
77061,18,24,Customer_77061,30
77062,15,4,Customer_77062,33
77063,53,20,Customer_77063,38
77064,42,1,Customer_77064,49
77065,14,12,Customer_77065,50
77066,38,13,Customer_77066,26
77067,67,9,Customer_77067,23
77068,4,9,Customer_77068,33
77069,70,9,Customer_77069,24
77070,66,1,Customer_77070,39
77071,86,17,Customer_77071,37
77072,79,24,Customer_77072,48
77073,3,6,Customer_77073,50
77074,75,2,Customer_77074,42
77075,79,23,Customer_77075,25
77076,94,5,Customer_77076,23
77077,22,4,Customer_77077,40
77078,22,15,Customer_77078,34
77079,86,21,Customer_77079,44
77080,56,15,Customer_77080,23
77081,41,17,Customer_77081,33
77082,67,9,Customer_77082,23
77083,53,3,Customer_77083,28
77084,82,13,Customer_77084,29
77085,52,11,Customer_77085,46
77086,26,20,Customer_77086,27
77087,99,4,Customer_77087,43
77088,51,12,Customer_77088,35
77089,28,1,Customer_77089,31
77090,30,2,Customer_77090,29
77091,22,12,Customer_77091,23
77092,16,12,Customer_77092,28
77093,25,16,Customer_77093,41
77094,38,7,Customer_77094,35
77095,84,13,Customer_77095,48
77096,14,17,Customer_77096,38
77097,29,23,Customer_77097,41
77098,92,14,Customer_77098,46
77099,76,12,Customer_77099,32
77100,81,10,Customer_77100,48
77101,66,18,Customer_77101,23
77102,66,13,Customer_77102,30
77103,45,9,Customer_77103,38
77104,46,12,Customer_77104,47
77105,39,6,Customer_77105,45
77106,61,16,Customer_77106,27
77107,85,13,Customer_77107,50
77108,93,24,Customer_77108,40
77109,51,18,Customer_77109,50
77110,39,10,Customer_77110,36
77111,11,23,Customer_77111,47
77112,99,20,Customer_77112,38
77113,49,14,Customer_77113,33
77114,40,8,Customer_77114,35
77115,69,8,Customer_77115,31
77116,41,24,Customer_77116,38
77117,92,14,Customer_77117,34
77118,60,9,Customer_77118,30
77119,63,1,Customer_77119,24
77120,41,22,Customer_77120,30
77121,78,9,Customer_77121,47
77122,26,12,Customer_77122,31
77123,63,8,Customer_77123,34
77124,68,13,Customer_77124,28
77125,62,3,Customer_77125,32
77126,51,1,Customer_77126,36
77127,17,11,Customer_77127,41
77128,60,16,Customer_77128,30
77129,88,19,Customer_77129,24
77130,85,8,Customer_77130,47
77131,23,17,Customer_77131,36
77132,99,22,Customer_77132,50
77133,69,24,Customer_77133,41
77134,65,3,Customer_77134,46
77135,64,13,Customer_77135,43
77136,18,21,Customer_77136,31
77137,13,11,Customer_77137,26
77138,55,4,Customer_77138,42
77139,75,16,Customer_77139,23
77140,55,14,Customer_77140,33
77141,98,5,Customer_77141,46
77142,84,12,Customer_77142,27
77143,59,11,Customer_77143,48
77144,26,9,Customer_77144,30
77145,72,21,Customer_77145,29
77146,43,19,Customer_77146,32
77147,34,4,Customer_77147,33
77148,78,12,Customer_77148,48
77149,85,2,Customer_77149,47
77150,52,13,Customer_77150,48
77151,80,4,Customer_77151,25
77152,92,4,Customer_77152,30
77153,31,8,Customer_77153,47
77154,11,23,Customer_77154,41
77155,12,15,Customer_77155,28
77156,5,10,Customer_77156,35
77157,70,15,Customer_77157,38
77158,51,19,Customer_77158,35
77159,48,18,Customer_77159,38
77160,43,21,Customer_77160,42
77161,56,11,Customer_77161,50
77162,33,10,Customer_77162,34
77163,77,13,Customer_77163,25
77164,50,24,Customer_77164,46
77165,94,16,Customer_77165,39
77166,35,21,Customer_77166,23
77167,85,19,Customer_77167,38
77168,46,15,Customer_77168,39
77169,34,12,Customer_77169,41
77170,38,17,Customer_77170,48
77171,86,24,Customer_77171,32
77172,75,19,Customer_77172,39
77173,30,4,Customer_77173,29
77174,65,17,Customer_77174,42
77175,43,17,Customer_77175,47
77176,95,22,Customer_77176,25
77177,11,8,Customer_77177,43
77178,51,1,Customer_77178,29
77179,14,23,Customer_77179,35
77180,47,3,Customer_77180,43
77181,71,6,Customer_77181,32
77182,14,24,Customer_77182,44
77183,65,13,Customer_77183,45
77184,45,4,Customer_77184,34
77185,5,17,Customer_77185,26
77186,4,7,Customer_77186,27
77187,76,18,Customer_77187,27
77188,58,14,Customer_77188,31
77189,5,18,Customer_77189,24
77190,61,8,Customer_77190,43
77191,57,18,Customer_77191,45
77192,93,21,Customer_77192,42
77193,24,10,Customer_77193,23
77194,12,22,Customer_77194,29
77195,31,12,Customer_77195,27
77196,4,21,Customer_77196,30
77197,41,19,Customer_77197,36
77198,67,6,Customer_77198,23
77199,36,21,Customer_77199,50
77200,3,19,Customer_77200,23
77201,92,22,Customer_77201,37
77202,22,5,Customer_77202,50
77203,90,1,Customer_77203,47
77204,8,10,Customer_77204,35
77205,50,8,Customer_77205,42
77206,75,3,Customer_77206,46
77207,73,17,Customer_77207,49
77208,29,7,Customer_77208,47
77209,83,23,Customer_77209,48
77210,89,22,Customer_77210,43
77211,57,6,Customer_77211,33
77212,31,2,Customer_77212,26
77213,15,5,Customer_77213,40
77214,9,11,Customer_77214,37
77215,72,20,Customer_77215,45
77216,27,17,Customer_77216,43
77217,9,11,Customer_77217,43
77218,93,23,Customer_77218,30
77219,29,5,Customer_77219,40
77220,43,9,Customer_77220,28
77221,87,20,Customer_77221,48
77222,68,24,Customer_77222,33
77223,56,3,Customer_77223,25
77224,54,12,Customer_77224,23
77225,40,8,Customer_77225,30
77226,27,3,Customer_77226,26
77227,15,24,Customer_77227,41
77228,66,22,Customer_77228,27
77229,30,23,Customer_77229,36
77230,59,16,Customer_77230,41
77231,26,14,Customer_77231,37
77232,51,22,Customer_77232,30
77233,55,1,Customer_77233,40
77234,19,22,Customer_77234,45
77235,31,13,Customer_77235,44
77236,91,8,Customer_77236,33
77237,3,6,Customer_77237,27
77238,22,17,Customer_77238,37
77239,12,11,Customer_77239,49
77240,98,5,Customer_77240,46
77241,96,7,Customer_77241,33
77242,66,18,Customer_77242,43
77243,12,7,Customer_77243,39
77244,13,2,Customer_77244,36
77245,25,5,Customer_77245,47
77246,82,6,Customer_77246,33
77247,17,7,Customer_77247,35
77248,92,17,Customer_77248,33
77249,39,2,Customer_77249,47
77250,52,8,Customer_77250,33
77251,81,8,Customer_77251,44
77252,97,5,Customer_77252,49
77253,40,9,Customer_77253,24
77254,40,17,Customer_77254,25
77255,93,1,Customer_77255,34
77256,11,21,Customer_77256,45
77257,26,7,Customer_77257,44
77258,31,8,Customer_77258,27
77259,47,9,Customer_77259,36
77260,47,23,Customer_77260,47
77261,85,21,Customer_77261,35
77262,24,18,Customer_77262,24
77263,69,9,Customer_77263,49
77264,10,10,Customer_77264,43
77265,27,2,Customer_77265,43
77266,86,13,Customer_77266,27
77267,12,18,Customer_77267,41
77268,85,16,Customer_77268,50
77269,49,21,Customer_77269,27
77270,11,13,Customer_77270,47
77271,42,11,Customer_77271,46
77272,76,12,Customer_77272,23
77273,20,18,Customer_77273,47
77274,55,2,Customer_77274,31
77275,30,5,Customer_77275,38
77276,100,15,Customer_77276,23
77277,14,2,Customer_77277,33
77278,30,22,Customer_77278,23
77279,93,22,Customer_77279,49
77280,33,18,Customer_77280,38
77281,11,17,Customer_77281,48
77282,27,7,Customer_77282,25
77283,89,2,Customer_77283,40
77284,93,8,Customer_77284,37
77285,43,24,Customer_77285,35
77286,92,4,Customer_77286,49
77287,9,23,Customer_77287,23
77288,14,9,Customer_77288,49
77289,25,23,Customer_77289,38
77290,22,5,Customer_77290,28
77291,29,18,Customer_77291,29
77292,89,15,Customer_77292,23
77293,84,23,Customer_77293,25
77294,18,11,Customer_77294,46
77295,26,1,Customer_77295,26
77296,80,18,Customer_77296,48
77297,5,24,Customer_77297,50
77298,86,17,Customer_77298,48
77299,60,11,Customer_77299,50
77300,13,20,Customer_77300,33
77301,3,21,Customer_77301,43
77302,45,24,Customer_77302,37
77303,94,1,Customer_77303,45
77304,42,1,Customer_77304,32
77305,73,16,Customer_77305,36
77306,21,20,Customer_77306,30
77307,30,18,Customer_77307,28
77308,80,9,Customer_77308,26
77309,89,10,Customer_77309,38
77310,85,13,Customer_77310,48
77311,27,6,Customer_77311,45
77312,51,19,Customer_77312,28
77313,94,7,Customer_77313,45
77314,1,21,Customer_77314,46
77315,19,16,Customer_77315,28
77316,21,15,Customer_77316,37
77317,27,5,Customer_77317,43
77318,39,1,Customer_77318,37
77319,96,11,Customer_77319,35
77320,29,16,Customer_77320,47
77321,54,18,Customer_77321,47
77322,83,13,Customer_77322,47
77323,62,5,Customer_77323,44
77324,93,3,Customer_77324,50
77325,94,23,Customer_77325,37
77326,59,9,Customer_77326,44
77327,66,17,Customer_77327,33
77328,94,20,Customer_77328,25
77329,97,2,Customer_77329,44
77330,58,9,Customer_77330,25
77331,87,14,Customer_77331,31
77332,4,6,Customer_77332,47
77333,43,8,Customer_77333,48
77334,86,19,Customer_77334,26
77335,53,6,Customer_77335,25
77336,8,9,Customer_77336,41
77337,81,22,Customer_77337,47
77338,86,11,Customer_77338,40
77339,83,20,Customer_77339,48
77340,93,19,Customer_77340,38
77341,40,23,Customer_77341,32
77342,62,4,Customer_77342,26
77343,94,8,Customer_77343,47
77344,30,17,Customer_77344,30
77345,14,6,Customer_77345,42
77346,66,11,Customer_77346,40
77347,4,4,Customer_77347,42
77348,41,6,Customer_77348,27
77349,70,8,Customer_77349,35
77350,56,1,Customer_77350,35
77351,27,2,Customer_77351,34
77352,85,23,Customer_77352,31
77353,64,6,Customer_77353,41
77354,80,11,Customer_77354,42
77355,17,21,Customer_77355,29
77356,72,1,Customer_77356,25
77357,40,1,Customer_77357,46
77358,95,8,Customer_77358,43
77359,85,20,Customer_77359,27
77360,74,15,Customer_77360,30
77361,90,23,Customer_77361,45
77362,82,22,Customer_77362,45
77363,32,20,Customer_77363,37
77364,91,20,Customer_77364,31
77365,96,6,Customer_77365,23
77366,66,16,Customer_77366,34
77367,94,9,Customer_77367,33
77368,98,23,Customer_77368,41
77369,19,2,Customer_77369,47
77370,20,2,Customer_77370,34
77371,37,12,Customer_77371,36
77372,33,24,Customer_77372,36
77373,35,23,Customer_77373,28
77374,98,3,Customer_77374,41
77375,68,15,Customer_77375,47
77376,34,2,Customer_77376,35
77377,73,24,Customer_77377,26
77378,83,22,Customer_77378,23
77379,42,4,Customer_77379,42
77380,26,6,Customer_77380,24
77381,79,16,Customer_77381,31
77382,57,7,Customer_77382,45
77383,59,9,Customer_77383,35
77384,65,24,Customer_77384,30
77385,30,6,Customer_77385,48
77386,67,5,Customer_77386,40
77387,2,18,Customer_77387,24
77388,10,19,Customer_77388,35
77389,21,14,Customer_77389,25
77390,50,20,Customer_77390,48
77391,46,13,Customer_77391,33
77392,81,2,Customer_77392,46
77393,49,1,Customer_77393,47
77394,50,20,Customer_77394,35
77395,70,14,Customer_77395,35
77396,7,9,Customer_77396,47
77397,80,24,Customer_77397,38
77398,83,3,Customer_77398,50
